tsmp,datetime,latitude,longitude,altitude,speed,speed2D,speed3D,dist_last_meas,distance,freq_gnss,gnss_DOP,gnss_fix,FPS,frame_idx,frame_time,frame_time_sec
1679936625.41,2023-03-27 14:03:45.410000,-28.3349805,-51.156158399999995,827.028,73.97,20.546,20.54,0.001,0.001,18.26923076923077,1.28,True,57.69230769230769,0,0.00s,0.0
1679936625.464737,2023-03-27 14:03:45.464737,-28.3349734,-51.1561667,826.9970000000001,73.92,20.533,20.55,1.1320421749462275,1.1330421749462274,18.26923076923077,1.28,True,57.69230769230769,3,0.05s,0.05
1679936625.5194738,2023-03-27 14:03:45.519474,-28.334966299999998,-51.156174899999996,826.999,73.83,20.508,20.53,1.1250132659037786,2.258055440850006,18.26923076923077,1.28,True,57.69230769230769,6,0.11s,0.11
1679936625.5742106,2023-03-27 14:03:45.574211,-28.3349592,-51.156183299999995,827.014,74.06,20.572,20.51,1.1391122352740668,3.3971676761240728,18.26923076923077,1.28,True,57.69230769230769,9,0.16s,0.16
1679936625.6289475,2023-03-27 14:03:45.628947,-28.334951999999998,-51.1561915,827.0020000000001,74.2,20.611,20.57,1.1327923458952176,4.52996002201929,18.26923076923077,1.28,True,57.69230769230769,13,0.22s,0.22
1679936625.6836843,2023-03-27 14:03:45.683684,-28.3349448,-51.156199699999995,826.988,74.17,20.602,20.61,1.1327923818697863,5.662752403889076,18.26923076923077,1.28,True,57.69230769230769,16,0.27s,0.27
1679936625.7384212,2023-03-27 14:03:45.738421,-28.3349376,-51.1562079,826.96,73.99,20.553,20.6,1.1327924203153388,6.7955448242044145,18.26923076923077,1.28,True,57.69230769230769,19,0.33s,0.33
1679936625.793158,2023-03-27 14:03:45.793158,-28.334930399999998,-51.1562163,826.952,74.29,20.635,20.55,1.146795762981317,7.942340587185732,18.26923076923077,1.28,True,57.69230769230769,22,0.38s,0.38
1679936625.847895,2023-03-27 14:03:45.847895,-28.334923399999997,-51.156224699999996,826.933,74.42,20.671,20.64,1.1314854386118673,9.0738260257976,18.26923076923077,1.28,True,57.69230769230769,25,0.44s,0.44
1679936625.9026318,2023-03-27 14:03:45.902632,-28.3349162,-51.156233099999994,826.9350000000001,74.5,20.695,20.67,1.1467958416405735,10.220621867438172,18.26923076923077,1.28,True,57.69230769230769,28,0.49s,0.49
1679936625.9573686,2023-03-27 14:03:45.957369,-28.334909099999997,-51.1562414,826.91,74.29,20.635,20.7,1.1320425220522852,11.352664389490457,18.26923076923077,1.28,True,57.69230769230769,32,0.55s,0.55
1679936626.0121055,2023-03-27 14:03:46.012105,-28.334902,-51.1562497,826.894,74.23,20.619,20.64,1.1320425594450019,12.48470694893546,18.26923076923077,1.28,True,57.69230769230769,35,0.60s,0.6
1679936626.066842,2023-03-27 14:03:46.066842,-28.3348949,-51.156258,826.8960000000001,74.32,20.644000000000002,20.62,1.1320425993093302,13.616749548244789,18.26923076923077,1.28,True,57.69230769230769,38,0.66s,0.66
1679936626.121579,2023-03-27 14:03:46.121579,-28.334887799999997,-51.1562664,826.8770000000001,74.21,20.615000000000002,20.650000000000002,1.1391126275188046,14.755862175763593,18.26923076923077,1.28,True,57.69230769230769,41,0.71s,0.71
1679936626.1763158,2023-03-27 14:03:46.176316,-28.334880599999998,-51.1562747,826.868,74.44,20.678,20.62,1.1397737031339301,15.895635878897522,18.26923076923077,1.28,True,57.69230769230769,44,0.77s,0.77
1679936626.2310526,2023-03-27 14:03:46.231053,-28.3348735,-51.156282999999995,826.839,74.36,20.655,20.68,1.1320427132477298,17.027678592145254,18.26923076923077,1.28,True,57.69230769230769,47,0.82s,0.82
1679936626.2857895,2023-03-27 14:03:46.285789,-28.334866299999998,-51.1562914,826.85,74.65,20.736,20.66,1.1467961135843203,18.174474705729573,18.26923076923077,1.28,True,57.69230769230769,51,0.88s,0.88
1679936626.3405263,2023-03-27 14:03:46.340526,-28.3348592,-51.1562998,826.831,74.5,20.695,20.740000000000002,1.1391127855433614,19.313587491272934,18.26923076923077,1.28,True,57.69230769230769,54,0.93s,0.93
1679936626.3952632,2023-03-27 14:03:46.395263,-28.3348521,-51.1563082,826.823,74.48,20.689,20.7,1.139112822581201,20.452700313854134,18.26923076923077,1.28,True,57.69230769230769,57,0.99s,0.99
1679936626.45,2023-03-27 14:03:46.450000,-28.3348448,-51.156316499999996,826.847,74.76,20.768,20.69,1.147559869688928,21.60026018354306,17.307692307692307,1.28,True,57.69230769230769,59,1.04s,1.04
