tsmp,datetime,latitude,longitude,altitude,speed,speed2D,speed3D,dist_last_meas,distance,freq_gnss,gnss_DOP,gnss_fix,FPS,frame_idx,frame_time,frame_time_sec
1584356825.31,2020-03-16 08:07:05.310000,-6.8463942,-38.3803511,273.686,0.33,0.091,0.23,0.001,0.001,10.576923076923077,1.08,True,57.69230769230769,0,0.00s,0.0
1584356825.4045453,2020-03-16 08:07:05.404545,-6.8463940999999995,-38.3803511,273.686,0.09,0.024,0.11,0.011059005610541944,0.012059005610541945,10.576923076923077,1.08,True,57.69230769230769,5,0.09s,0.09
1584356825.5936363,2020-03-16 08:07:05.593636,-6.846394,-38.3803512,273.67900000000003,0.32,0.088,0.04,0.015635617878314707,0.02769462348885665,10.576923076923077,1.08,True,57.69230769230769,16,0.28s,0.28
1584356825.6881819,2020-03-16 08:07:05.688182,-6.8463939,-38.3803512,273.654,0.21,0.058,0.09,0.011059005610541944,0.0387536290993986,10.576923076923077,1.08,True,57.69230769230769,22,0.38s,0.38
1584356825.7827272,2020-03-16 08:07:05.782727,-6.846394,-38.3803512,273.627,0.05,0.015,0.06,0.011059005610541944,0.049812634709940545,10.576923076923077,1.08,True,57.69230769230769,27,0.47s,0.47
1584356825.8772726,2020-03-16 08:07:05.877273,-6.8463939,-38.3803511,273.642,0.32,0.089,0.02,0.015635617879930435,0.06544825258987098,10.576923076923077,1.08,True,57.69230769230769,33,0.57s,0.57
1584356826.2554545,2020-03-16 08:07:06.255455,-6.8463937999999995,-38.3803511,273.634,0.1,0.028,0.04,0.011059005698562871,0.07650725828843385,10.576923076923077,1.08,True,57.69230769230769,55,0.95s,0.95
1584356826.35,2020-03-16 08:07:06.350000,-6.8463939,-38.3803511,273.646,0.13,0.037,0.03,0.011059005698562871,0.08756626398699673,13.461538461538462,1.08,True,57.69230769230769,59,1.04s,1.04
1584356826.4985714,2020-03-16 08:07:06.498571,-6.8463939,-38.3803512,273.636,0.15,0.042,0.04,0.011053096462991156,0.09861936044998788,13.461538461538462,1.08,True,57.69230769230769,68,1.19s,1.19
1584356826.5728571,2020-03-16 08:07:06.572857,-6.8463937999999995,-38.3803512,273.627,0.06,0.016,0.04,0.011059005698562871,0.10967836614855075,13.461538461538462,1.08,True,57.69230769230769,72,1.26s,1.26
1584356826.7214284,2020-03-16 08:07:06.721428,-6.846393699999999,-38.3803513,273.621,0.39,0.109,0.03,0.015635617883161906,0.12531398403171265,13.461538461538462,1.08,True,57.69230769230769,80,1.41s,1.41
