tsmp,datetime,latitude,longitude,altitude,speed,speed2D,speed3D,dist_last_meas,distance,freq_gnss,gnss_DOP,gnss_fix,FPS,frame_idx,frame_time,frame_time_sec
1679935209.3517778,2023-03-27 13:40:09.351778,-28.498245299999997,-50.951823499999996,965.255,32.5,9.027000000000001,9.07,0.4919686683713376,4.984584356602154,17.307692307692307,1.15,True,57.69230769230769,33,0.58s,0.58
1679935209.4095554,2023-03-27 13:40:09.409555,-28.4982412,-50.951825799999995,965.2420000000001,32.88,9.134,9.03,0.5071295296155827,5.491713886217736,17.307692307692307,1.15,True,57.69230769230769,37,0.64s,0.64
1679935209.4673333,2023-03-27 13:40:09.467333,-28.4982372,-50.9518281,965.232,32.77,9.104000000000001,9.13,0.49722363541980585,5.988937521637542,17.307692307692307,1.15,True,57.69230769230769,40,0.69s,0.69
1679935209.525111,2023-03-27 13:40:09.525111,-28.498233199999998,-50.9518306,965.23,32.85,9.125,9.1,0.5063925954411755,6.495330117078717,17.307692307692307,1.15,True,57.69230769230769,43,0.75s,0.75
1679935209.5828888,2023-03-27 13:40:09.582889,-28.498229199999997,-50.9518329,965.229,32.89,9.137,9.13,0.4972236429940691,6.992553760072787,17.307692307692307,1.15,True,57.69230769230769,47,0.81s,0.81
1679935209.6406665,2023-03-27 13:40:09.640666,-28.4982251,-50.9518352,965.2230000000001,32.83,9.120000000000001,9.14,0.5071295440480805,7.499683304120867,17.307692307692307,1.15,True,57.69230769230769,50,0.87s,0.87
1679935209.6984444,2023-03-27 13:40:09.698444,-28.4982211,-50.9518376,965.211,32.79,9.109,9.120000000000001,0.5017335563179306,8.001416860438798,17.307692307692307,1.15,True,57.69230769230769,53,0.92s,0.92
1679935209.7562222,2023-03-27 13:40:09.756222,-28.498217,-50.9518401,965.206,33.07,9.185,9.11,0.5161225615707636,8.517539422009563,17.307692307692307,1.15,True,57.69230769230769,57,0.98s,0.98
1679935209.814,2023-03-27 13:40:09.814000,-28.498213,-50.951842299999996,965.208,32.86,9.128,9.19,0.4928669928270455,9.010406414836607,17.307692307692307,1.32,True,57.69230769230769,59,1.04s,1.04
1679935209.8717778,2023-03-27 13:40:09.871778,-28.498209,-50.951844699999995,965.2040000000001,32.87,9.13,9.13,0.5017335669683007,9.512139981804909,17.307692307692307,1.32,True,57.69230769230769,62,1.10s,1.1
1679935209.9295554,2023-03-27 13:40:09.929555,-28.498204899999998,-50.951847,965.197,33.18,9.217,9.13,0.5071295633204848,10.019269545125393,17.307692307692307,1.32,True,57.69230769230769,66,1.16s,1.16
1679935209.9873333,2023-03-27 13:40:09.987333,-28.498200699999998,-50.9518494,965.1850000000001,33.45,9.293000000000001,9.22,0.5214214000140772,10.54069094513947,17.307692307692307,1.32,True,57.69230769230769,69,1.21s,1.21
1679935210.045111,2023-03-27 13:40:10.045111,-28.4981966,-50.9518519,965.188,33.42,9.284,9.290000000000001,0.5161225815356768,11.056813526675148,17.307692307692307,1.32,True,57.69230769230769,72,1.27s,1.27
1679935210.1028888,2023-03-27 13:40:10.102889,-28.4981926,-50.9518542,965.158,33.34,9.261000000000001,9.28,0.4972236756504942,11.554037202325642,17.307692307692307,1.32,True,57.69230769230769,76,1.33s,1.33
1679935210.1606665,2023-03-27 13:40:10.160666,-28.4981884,-50.9518565,965.157,33.36,9.267,9.26,0.5170832463363026,12.071120448661944,17.307692307692307,1.32,True,57.69230769230769,79,1.39s,1.39
1679935210.2184443,2023-03-27 13:40:10.218444,-28.4981844,-50.9518591,965.1410000000001,33.46,9.294,9.27,0.5111967713978901,12.582317220059833,17.307692307692307,1.32,True,57.69230769230769,82,1.44s,1.44
1679935210.2762222,2023-03-27 13:40:10.276222,-28.4981801,-50.9518616,965.148,33.92,9.423,9.290000000000001,0.5357401833113388,13.118057403371171,17.307692307692307,1.32,True,57.69230769230769,86,1.50s,1.5
1679935210.3339999,2023-03-27 13:40:10.334000,-28.498175999999997,-50.951864,965.1610000000001,33.87,9.408,9.42,0.5115521725297315,13.629609575900902,17.307692307692307,1.32,True,57.69230769230769,89,1.56s,1.56
1679935210.3917778,2023-03-27 13:40:10.391778,-28.498171799999998,-50.9518664,965.15,33.81,9.391,9.41,0.5214214275249335,14.151031003425835,17.307692307692307,1.32,True,57.69230769230769,92,1.62s,1.62
1679935210.4495554,2023-03-27 13:40:10.449555,-28.498167799999997,-50.9518688,965.123,33.62,9.339,9.39,0.501733606918352,14.652764610344187,17.307692307692307,1.32,True,57.69230769230769,96,1.68s,1.68
1679935210.5073333,2023-03-27 13:40:10.507333,-28.4981637,-50.9518712,965.1,33.53,9.314,9.34,0.511552183168583,15.16431679351277,17.307692307692307,1.32,True,57.69230769230769,99,1.73s,1.73
1679935210.565111,2023-03-27 13:40:10.565111,-28.4981595,-50.9518736,965.0930000000001,33.77,9.38,9.32,0.5214214395701318,15.685738233082901,17.307692307692307,1.32,True,57.69230769230769,102,1.79s,1.79
1679935210.6228888,2023-03-27 13:40:10.622889,-28.4981552,-50.951876,965.09,34.14,9.484,9.38,0.5313385464147691,16.21707677949767,17.307692307692307,1.32,True,57.69230769230769,106,1.85s,1.85
1679935210.6806664,2023-03-27 13:40:10.680666,-28.498151,-50.9518785,965.094,34.34,9.538,9.48,0.5259061171338899,16.74298289663156,17.307692307692307,1.32,True,57.69230769230769,109,1.91s,1.91
1679935210.7384443,2023-03-27 13:40:10.738444,-28.4981467,-50.951881099999994,965.11,34.54,9.595,9.540000000000001,0.5402834528197673,17.283266349451328,17.307692307692307,1.32,True,57.69230769230769,112,1.96s,1.96
1679935210.7962222,2023-03-27 13:40:10.796222,-28.4981424,-50.951883599999995,965.109,34.73,9.646,9.6,0.5357402208124161,17.819006570263745,17.307692307692307,1.32,True,57.69230769230769,116,2.02s,2.02
1679935210.8539999,2023-03-27 13:40:10.854000,-28.4981381,-50.951885999999995,965.109,34.65,9.626,9.65,0.5313385625647723,18.35034513282852,18.26923076923077,1.17,True,57.69230769230769,118,2.08s,2.08
1679935210.9087367,2023-03-27 13:40:10.908737,-28.498134,-50.951888499999995,965.078,34.62,9.617,9.63,0.5161226473994206,18.86646778022794,18.26923076923077,1.17,True,57.69230769230769,121,2.13s,2.13
1679935210.9634736,2023-03-27 13:40:10.963474,-28.4981297,-50.951890999999996,965.075,34.67,9.631,9.620000000000001,0.5357402328392374,19.402208013067177,18.26923076923077,1.17,True,57.69230769230769,124,2.19s,2.19
1679935211.0182104,2023-03-27 13:40:11.018210,-28.4981254,-50.951893399999996,965.071,34.84,9.678,9.63,0.5313385742415494,19.933546587308726,18.26923076923077,1.17,True,57.69230769230769,127,2.24s,2.24
1679935211.0729473,2023-03-27 13:40:11.072947,-28.498120999999998,-50.951895799999996,965.0740000000001,34.94,9.705,9.68,0.5413009052096329,20.474847492518357,18.26923076923077,1.17,True,57.69230769230769,131,2.30s,2.3
1679935211.127684,2023-03-27 13:40:11.127684,-28.498116699999997,-50.951898299999996,965.061,35.04,9.732,9.71,0.5357402466217562,21.010587739140114,18.26923076923077,1.17,True,57.69230769230769,134,2.35s,2.35
1679935211.182421,2023-03-27 13:40:11.182421,-28.498112499999998,-50.9519008,965.051,34.81,9.67,9.73,0.5259061560453551,21.53649389518547,18.26923076923077,1.17,True,57.69230769230769,137,2.41s,2.41
1679935211.2371578,2023-03-27 13:40:11.237158,-28.498108199999997,-50.9519033,965.03,35.05,9.736,9.67,0.5357402531078087,22.072234148293276,18.26923076923077,1.17,True,57.69230769230769,140,2.46s,2.46
1679935211.2918947,2023-03-27 13:40:11.291895,-28.4981038,-50.9519059,965.004,35.41,9.836,9.74,0.550083851899933,22.62231800019321,18.26923076923077,1.17,True,57.69230769230769,143,2.52s,2.52
1679935211.3466315,2023-03-27 13:40:11.346632,-28.498099399999997,-50.9519084,965.01,35.46,9.849,9.84,0.5456222266271141,23.167940226820324,18.26923076923077,1.17,True,57.69230769230769,146,2.57s,2.57
1679935211.4013684,2023-03-27 13:40:11.401368,-28.498095,-50.951910899999994,964.995,35.52,9.866,9.85,0.5456222307475146,23.71356245756784,18.26923076923077,1.17,True,57.69230769230769,150,2.63s,2.63
1679935211.4561052,2023-03-27 13:40:11.456105,-28.498090599999998,-50.951913399999995,964.995,35.66,9.906,9.870000000000001,0.5456222362785631,24.259184693846404,18.26923076923077,1.17,True,57.69230769230769,153,2.68s,2.68
1679935211.5108418,2023-03-27 13:40:11.510842,-28.4980861,-50.951916,965.003,35.87,9.964,9.91,0.5599320526387026,24.819116746485108,18.26923076923077,1.17,True,57.69230769230769,156,2.74s,2.74
1679935211.5655787,2023-03-27 13:40:11.565579,-28.498081799999998,-50.9519186,964.981,35.89,9.97,9.96,0.5402835224344832,25.35940026891959,18.26923076923077,1.17,True,57.69230769230769,159,2.79s,2.79
1679935211.6203156,2023-03-27 13:40:11.620316,-28.4980773,-50.9519212,964.967,36.13,10.037,9.97,0.5599320626381695,25.919332331557758,18.26923076923077,1.17,True,57.69230769230769,162,2.85s,2.85
1679935211.6750524,2023-03-27 13:40:11.675052,-28.4980728,-50.951923699999995,964.962,36.31,10.085,10.040000000000001,0.5555495315052277,26.474881863062986,18.26923076923077,1.17,True,57.69230769230769,165,2.90s,2.9
1679935211.7297893,2023-03-27 13:40:11.729789,-28.498068399999998,-50.9519263,964.95,36.21,10.059000000000001,10.09,0.5500838890823633,27.02496575214535,18.26923076923077,1.17,True,57.69230769230769,169,2.96s,2.96
1679935211.784526,2023-03-27 13:40:11.784526,-28.4980639,-50.951929,964.9300000000001,36.27,10.075000000000001,10.06,0.5644504225058014,27.58941617465115,18.26923076923077,1.17,True,57.69230769230769,172,3.01s,3.01
1679935211.839263,2023-03-27 13:40:11.839263,-28.4980594,-50.9519315,964.902,36.44,10.122,10.08,0.5555495438520563,28.144965718503204,18.26923076923077,1.17,True,57.69230769230769,175,3.07s,3.07
1679935211.8939998,2023-03-27 13:40:11.894000,-28.4980549,-50.951934099999995,964.893,36.53,10.146,10.120000000000001,0.5599320853289931,28.704897803832196,16.346153846153847,1.17,True,57.69230769230769,177,3.12s,3.12
1679935211.9551764,2023-03-27 13:40:11.955176,-28.4980503,-50.9519368,964.8870000000001,36.68,10.189,10.15,0.5742661330522746,29.27916393688447,16.346153846153847,1.17,True,57.69230769230769,181,3.18s,3.18
1679935212.0163527,2023-03-27 13:40:12.016353,-28.4980458,-50.9519394,964.893,36.74,10.205,10.19,0.5599320949667139,29.839096031851184,16.346153846153847,1.17,True,57.69230769230769,184,3.24s,3.24
1679935212.0775292,2023-03-27 13:40:12.077529,-28.498041299999997,-50.9519421,964.89,36.82,10.228,10.21,0.5644504469536656,30.40354647880485,16.346153846153847,1.17,True,57.69230769230769,188,3.30s,3.3
1679935212.1387057,2023-03-27 13:40:12.138706,-28.4980367,-50.9519446,964.8820000000001,36.81,10.224,10.23,0.5655197740153339,30.969066252820184,16.346153846153847,1.17,True,57.69230769230769,191,3.36s,3.36
1679935212.1998823,2023-03-27 13:40:12.199882,-28.4980276,-50.95195,964.8670000000001,37.24,10.344,10.22,1.1387049872990391,32.10777124011922,16.346153846153847,1.17,True,57.69230769230769,195,3.43s,3.43
1679935212.2610586,2023-03-27 13:40:12.261059,-28.498023,-50.9519527,964.86,37.38,10.383000000000001,10.34,0.5742661612405803,32.6820374013598,16.346153846153847,1.17,True,57.69230769230769,198,3.49s,3.49
1679935212.322235,2023-03-27 13:40:12.322235,-28.4980184,-50.9519555,964.842,37.41,10.392,10.38,0.5788382289618472,33.26087563032165,16.346153846153847,1.17,True,57.69230769230769,202,3.55s,3.55
1679935212.3834116,2023-03-27 13:40:12.383412,-28.4980139,-50.9519581,964.831,37.19,10.33,10.39,0.5599321272857981,33.82080775760745,16.346153846153847,1.17,True,57.69230769230769,205,3.61s,3.61
1679935212.444588,2023-03-27 13:40:12.444588,-28.4980093,-50.951960799999995,964.825,37.36,10.378,10.33,0.5742661763916861,34.395073933999136,16.346153846153847,1.17,True,57.69230769230769,209,3.67s,3.67
1679935212.5057645,2023-03-27 13:40:12.505764,-28.4980047,-50.9519634,964.831,37.23,10.341000000000001,10.38,0.5698256685390414,34.964899602538175,16.346153846153847,1.17,True,57.69230769230769,212,3.73s,3.73
1679935212.566941,2023-03-27 13:40:12.566941,-28.4980002,-50.9519661,964.802,37.16,10.323,10.34,0.5644504924297968,35.529350094967974,16.346153846153847,1.17,True,57.69230769230769,216,3.79s,3.79
1679935212.6281176,2023-03-27 13:40:12.628118,-28.4979956,-50.951968699999995,964.789,37.24,10.345,10.32,0.5698256774656681,36.09917577243364,16.346153846153847,1.17,True,57.69230769230769,219,3.85s,3.85
1679935212.6892939,2023-03-27 13:40:12.689294,-28.497991199999998,-50.9519713,964.779,36.87,10.242,10.35,0.550083969634489,36.649259742068125,16.346153846153847,1.17,True,57.69230769230769,223,3.92s,3.92
1679935212.7504704,2023-03-27 13:40:12.750470,-28.497986599999997,-50.951974,964.777,36.85,10.235,10.24,0.5742662018837651,37.22352594395189,16.346153846153847,1.17,True,57.69230769230769,226,3.98s,3.98
1679935212.811647,2023-03-27 13:40:12.811647,-28.497982,-50.951976699999996,964.769,37.13,10.315,10.24,0.5742662059931157,37.79779214994501,16.346153846153847,1.17,True,57.69230769230769,230,4.04s,4.04
1679935212.8728232,2023-03-27 13:40:12.872823,-28.4979776,-50.9519793,964.77,36.92,10.256,10.32,0.5500839840985245,38.34787613404354,16.346153846153847,1.17,True,57.69230769230769,233,4.10s,4.1
1679935212.934,2023-03-27 13:40:12.934000,-28.4979731,-50.9519819,964.753,36.64,10.177,10.26,0.5599321685414914,38.90780830258503,16.346153846153847,1.17,True,57.69230769230769,236,4.16s,4.16
1679935212.9951766,2023-03-27 13:40:12.995177,-28.4979686,-50.951984599999996,964.745,36.77,10.215,10.18,0.5644505258102271,39.47225882839526,16.346153846153847,1.17,True,57.69230769230769,240,4.22s,4.22
1679935213.0563529,2023-03-27 13:40:13.056353,-28.497964099999997,-50.9519871,964.73,36.61,10.169,10.22,0.5555496366037638,40.027808464999026,16.346153846153847,1.17,True,57.69230769230769,243,4.28s,4.28
1679935213.1175294,2023-03-27 13:40:13.117529,-28.497959599999998,-50.9519896,964.725,36.63,10.175,10.17,0.5555496400125346,40.58335810501156,16.346153846153847,1.17,True,57.69230769230769,247,4.34s,4.34
1679935213.178706,2023-03-27 13:40:13.178706,-28.4979551,-50.9519922,964.7180000000001,36.57,10.157,10.18,0.5599321885289092,41.143290293540474,16.346153846153847,1.17,True,57.69230769230769,250,4.40s,4.4
1679935213.2398825,2023-03-27 13:40:13.239882,-28.497946,-50.951997399999996,964.707,36.8,10.222,10.16,1.1297468775959187,42.273037171136394,16.346153846153847,1.17,True,57.69230769230769,254,4.47s,4.47
1679935213.3010588,2023-03-27 13:40:13.301059,-28.497941599999997,-50.9520002,964.691,36.7,10.195,10.22,0.5594147528440652,42.83245192398046,16.346153846153847,1.17,True,57.69230769230769,257,4.53s,4.53
1679935213.3622353,2023-03-27 13:40:13.362235,-28.497937099999998,-50.952002699999994,964.684,36.39,10.109,10.200000000000001,0.5555496609415137,43.38800158492197,16.346153846153847,1.17,True,57.69230769230769,261,4.59s,4.59
1679935213.4234118,2023-03-27 13:40:13.423412,-28.4979327,-50.952005199999995,964.664,36.34,10.095,10.11,0.5456223884919528,43.93362397341392,16.346153846153847,1.17,True,57.69230769230769,264,4.65s,4.65
1679935213.4845881,2023-03-27 13:40:13.484588,-28.497928199999997,-50.9520078,964.653,36.36,10.101,10.1,0.5599322153349731,44.4935561887489,16.346153846153847,1.17,True,57.69230769230769,268,4.71s,4.71
1679935213.5457647,2023-03-27 13:40:13.545765,-28.497923699999998,-50.9520104,964.653,36.28,10.079,10.1,0.5599322198009674,45.05348840854987,16.346153846153847,1.17,True,57.69230769230769,271,4.77s,4.77
1679935213.6069412,2023-03-27 13:40:13.606941,-28.4979193,-50.9520129,964.6270000000001,36.17,10.047,10.08,0.5456224015537002,45.59911081010357,16.346153846153847,1.17,True,57.69230769230769,275,4.83s,4.83
1679935213.6681178,2023-03-27 13:40:13.668118,-28.497915,-50.9520153,964.5980000000001,35.87,9.964,10.05,0.5313387668675373,46.1304495769711,16.346153846153847,1.17,True,57.69230769230769,278,4.89s,4.89
1679935213.729294,2023-03-27 13:40:13.729294,-28.497910599999997,-50.952017899999994,964.583,35.85,9.957,9.97,0.5500840539778937,46.68053363094899,16.346153846153847,1.17,True,57.69230769230769,282,4.96s,4.96
1679935213.7904706,2023-03-27 13:40:13.790471,-28.4979062,-50.952020399999995,964.562,35.7,9.916,9.96,0.5456224153285073,47.2261560462775,16.346153846153847,1.17,True,57.69230769230769,285,5.02s,5.02
1679935213.8516471,2023-03-27 13:40:13.851647,-28.4979019,-50.952023,964.57,35.64,9.899000000000001,9.92,0.5402837136575618,47.76643975993506,16.346153846153847,1.17,True,57.69230769230769,289,5.08s,5.08
1679935213.9128234,2023-03-27 13:40:13.912823,-28.4978974,-50.9520257,964.563,35.86,9.96,9.9,0.5644506068258597,48.33089036676092,16.346153846153847,1.17,True,57.69230769230769,292,5.14s,5.14
1679935213.974,2023-03-27 13:40:13.974000,-28.4978932,-50.9520281,964.528,35.39,9.831,9.96,0.5214216884307367,48.85231205519165,16.346153846153847,1.17,True,57.69230769230769,295,5.20s,5.2
1679935214.0351765,2023-03-27 13:40:14.035177,-28.4978889,-50.9520305,964.503,35.3,9.805,9.83,0.5313387916129416,49.38365084680459,16.346153846153847,1.17,True,57.69230769230769,299,5.26s,5.26
1679935214.0963528,2023-03-27 13:40:14.096353,-28.497884499999998,-50.952033,964.51,35.18,9.773,9.81,0.5456224352294088,49.929273282034,16.346153846153847,1.17,True,57.69230769230769,302,5.32s,5.32
1679935214.1575294,2023-03-27 13:40:14.157529,-28.497880199999997,-50.9520355,964.517,35.15,9.763,9.77,0.5357404805417093,50.465013762575715,16.346153846153847,1.17,True,57.69230769230769,306,5.38s,5.38
1679935214.218706,2023-03-27 13:40:14.218706,-28.4978758,-50.952037999999995,964.5210000000001,35.15,9.765,9.77,0.5456224438243042,51.01063620640002,16.346153846153847,1.17,True,57.69230769230769,309,5.44s,5.44
1679935214.2798824,2023-03-27 13:40:14.279882,-28.497867199999998,-50.952042899999995,964.494,35.24,9.789,9.77,1.0670434626250453,52.077679669025066,16.346153846153847,1.17,True,57.69230769230769,313,5.51s,5.51
1679935214.3410587,2023-03-27 13:40:14.341059,-28.497862899999998,-50.952045399999996,964.495,35.15,9.763,9.790000000000001,0.5357404973895534,52.61342016641462,16.346153846153847,1.17,True,57.69230769230769,316,5.57s,5.57
1679935214.4022353,2023-03-27 13:40:14.402235,-28.4978587,-50.952047799999995,964.477,34.74,9.65,9.76,0.5214217200354506,53.13484188645007,16.346153846153847,1.17,True,57.69230769230769,320,5.63s,5.63
1679935214.4634118,2023-03-27 13:40:14.463412,-28.497854399999998,-50.9520504,964.466,34.77,9.657,9.65,0.5402837653687635,53.67512565181883,16.346153846153847,1.17,True,57.69230769230769,323,5.69s,5.69
1679935214.524588,2023-03-27 13:40:14.524588,-28.497850099999997,-50.9520529,964.455,34.92,9.700000000000001,9.66,0.5357405104723593,54.21086616229119,16.346153846153847,1.17,True,57.69230769230769,327,5.75s,5.75
1679935214.5857646,2023-03-27 13:40:14.585765,-28.497845899999998,-50.9520555,964.443,34.91,9.697000000000001,9.700000000000001,0.5305339074834334,54.74140006977462,16.346153846153847,1.17,True,57.69230769230769,330,5.81s,5.81
1679935214.6469412,2023-03-27 13:40:14.646941,-28.4978417,-50.952058,964.443,34.78,9.66,9.700000000000001,0.5259064308624692,55.26730650063709,16.346153846153847,1.17,True,57.69230769230769,334,5.87s,5.87
1679935214.7081177,2023-03-27 13:40:14.708118,-28.497837399999998,-50.952060499999995,964.441,34.8,9.667,9.66,0.5357405217937871,55.803047022430874,16.346153846153847,1.17,True,57.69230769230769,337,5.93s,5.93
1679935214.769294,2023-03-27 13:40:14.769294,-28.497833099999998,-50.9520631,964.412,35.01,9.724,9.67,0.5402837884636073,56.34333081089448,16.346153846153847,1.17,True,57.69230769230769,341,6.00s,6.0
1679935214.8304706,2023-03-27 13:40:14.830471,-28.4978289,-50.9520656,964.3910000000001,34.74,9.649000000000001,9.73,0.5259064435986344,56.869237254493115,16.346153846153847,1.17,True,57.69230769230769,344,6.06s,6.06
1679935214.891647,2023-03-27 13:40:14.891647,-28.497824599999998,-50.9520681,964.4010000000001,34.77,9.659,9.65,0.5357405355806065,57.40497779007372,16.346153846153847,1.17,True,57.69230769230769,348,6.12s,6.12
1679935214.9528234,2023-03-27 13:40:14.952823,-28.497820299999997,-50.9520705,964.419,34.73,9.647,9.66,0.5313388544486123,57.936316644522336,16.346153846153847,1.17,True,57.69230769230769,351,6.18s,6.18
1679935215.014,2023-03-27 13:40:15.014000,-28.497816099999998,-50.952073299999995,964.414,34.96,9.712,9.65,0.5402024803930282,58.47651912491536,16.346153846153847,1.17,True,57.69230769230769,354,6.24s,6.24
1679935215.0751765,2023-03-27 13:40:15.075176,-28.4978119,-50.952075799999996,964.384,34.74,9.649000000000001,9.71,0.5259064608161647,59.00242558573153,16.346153846153847,1.17,True,57.69230769230769,358,6.30s,6.3
1679935215.1363528,2023-03-27 13:40:15.136353,-28.497807599999998,-50.9520783,964.39,34.73,9.646,9.65,0.5357405524382074,59.538166138169736,16.346153846153847,1.17,True,57.69230769230769,361,6.36s,6.36
1679935215.1975293,2023-03-27 13:40:15.197529,-28.497803299999998,-50.9520808,964.375,34.89,9.692,9.65,0.5357405562088808,60.073906694378614,16.346153846153847,1.17,True,57.69230769230769,365,6.42s,6.42
1679935215.2587059,2023-03-27 13:40:15.258706,-28.497798999999997,-50.9520834,964.369,35.06,9.738,9.69,0.540283824993241,60.61419051937185,16.346153846153847,1.17,True,57.69230769230769,368,6.48s,6.48
1679935215.3198824,2023-03-27 13:40:15.319882,-28.4977904,-50.952088599999996,964.344,35.18,9.772,9.74,1.0805676620053555,61.69475818137721,16.346153846153847,1.17,True,57.69230769230769,372,6.55s,6.55
1679935215.3810587,2023-03-27 13:40:15.381059,-28.4977861,-50.9520912,964.337,35.33,9.815,9.77,0.5402838384244161,62.235042019801625,16.346153846153847,1.17,True,57.69230769230769,375,6.61s,6.61
1679935215.4422352,2023-03-27 13:40:15.442235,-28.4977818,-50.952093999999995,964.32,35.44,9.844,9.82,0.5497809534109525,62.78482297321258,16.346153846153847,1.17,True,57.69230769230769,379,6.67s,6.67
1679935215.5034118,2023-03-27 13:40:15.503412,-28.4977776,-50.9520966,964.311,35.26,9.795,9.85,0.5305339826890378,63.31535695590161,16.346153846153847,1.17,True,57.69230769230769,382,6.73s,6.73
1679935215.564588,2023-03-27 13:40:15.564588,-28.497773199999997,-50.9520992,964.292,35.44,9.845,9.8,0.5500841985869357,63.86544115448855,16.346153846153847,1.17,True,57.69230769230769,386,6.79s,6.79
1679935215.6257646,2023-03-27 13:40:15.625765,-28.497768899999997,-50.9521018,964.284,35.54,9.873,9.85,0.5402838570384354,64.40572501152698,16.346153846153847,1.17,True,57.69230769230769,389,6.85s,6.85
1679935215.6869411,2023-03-27 13:40:15.686941,-28.4977646,-50.9521045,964.279,35.55,9.876,9.870000000000001,0.5449651621686415,64.95069017369562,16.346153846153847,1.17,True,57.69230769230769,393,6.91s,6.91
1679935215.7481177,2023-03-27 13:40:15.748118,-28.4977602,-50.9521071,964.279,35.58,9.883000000000001,9.88,0.5500842116557877,65.5007743853514,16.346153846153847,1.17,True,57.69230769230769,396,6.97s,6.97
1679935215.809294,2023-03-27 13:40:15.809294,-28.4977558,-50.9521097,964.275,35.69,9.915000000000001,9.88,0.550084216481156,66.05085860183256,16.346153846153847,1.17,True,57.69230769230769,400,7.04s,7.04
1679935215.8704705,2023-03-27 13:40:15.870471,-28.4977515,-50.952112299999996,964.268,35.65,9.902000000000001,9.92,0.5402838749401832,66.59114247677275,16.346153846153847,1.17,True,57.69230769230769,403,7.10s,7.1
1679935215.931647,2023-03-27 13:40:15.931647,-28.497747399999998,-50.9521149,964.267,35.11,9.754,9.9,0.5208374681793,67.11197994495204,16.346153846153847,1.17,True,57.69230769230769,407,7.16s,7.16
1679935215.9928234,2023-03-27 13:40:15.992823,-28.497743099999997,-50.9521176,964.253,35.28,9.801,9.76,0.5449651880780577,67.65694513303009,16.346153846153847,1.17,True,57.69230769230769,410,7.22s,7.22
1679935216.054,2023-03-27 13:40:16.054000,-28.497738899999998,-50.952120099999995,964.243,35.14,9.76,9.8,0.5259065337983305,68.18285166682843,16.346153846153847,1.15,True,57.69230769230769,413,7.28s,7.28
1679935216.1151764,2023-03-27 13:40:16.115176,-28.4977345,-50.9521227,964.239,35.29,9.802,9.76,0.550084238508507,68.73293590533693,16.346153846153847,1.15,True,57.69230769230769,417,7.34s,7.34
1679935216.1763527,2023-03-27 13:40:16.176353,-28.4977301,-50.9521252,964.235,35.43,9.842,9.8,0.5456225864769474,69.27855849181388,16.346153846153847,1.15,True,57.69230769230769,420,7.40s,7.4
1679935216.2375293,2023-03-27 13:40:16.237529,-28.4977257,-50.9521277,964.235,35.47,9.854000000000001,9.84,0.545622589184427,69.82418108099831,16.346153846153847,1.15,True,57.69230769230769,424,7.46s,7.46
1679935216.2987058,2023-03-27 13:40:16.298706,-28.497721499999997,-50.9521303,964.2230000000001,35.31,9.809000000000001,9.86,0.5305340433814776,70.3547151243798,16.346153846153847,1.15,True,57.69230769230769,427,7.52s,7.52
