tsmp,datetime,latitude,longitude,altitude,speed,speed2D,speed3D,dist_last_meas,distance,freq_gnss,gnss_DOP,gnss_fix,FPS,frame_idx,frame_time,frame_time_sec
1582563607.404,2020-02-24 14:00:07.404000,-31.0459094,-54.5266751,163.286,83.98,23.327,23.330000000000002,0.001,0.001,15.384615384615383,1.22,True,57.69230769230769,0,0.00s,0.0
1582563607.469,2020-02-24 14:00:07.469000,-31.045918099999998,-54.5266503,163.237,83.71,23.254,23.330000000000002,2.556333110937284,2.557333110937284,15.384615384615383,1.22,True,57.69230769230769,4,0.07s,0.07
1582563607.5340002,2020-02-24 14:00:07.534000,-31.045926899999998,-54.526625499999994,163.18800000000002,83.84,23.288,23.26,2.5605369230204986,5.117870033957782,15.384615384615383,1.22,True,57.69230769230769,8,0.13s,0.13
1582563607.599,2020-02-24 14:00:07.599000,-31.045931399999997,-54.5266132,163.153,83.65,23.235,23.29,1.2757428344911763,6.393612868448958,15.384615384615383,1.22,True,57.69230769230769,11,0.19s,0.19
1582563607.664,2020-02-24 14:00:07.664000,-31.045935699999998,-54.5266008,163.147,83.84,23.288,23.240000000000002,1.2760849444522266,7.669697812901185,15.384615384615383,1.22,True,57.69230769230769,15,0.26s,0.26
1582563607.729,2020-02-24 14:00:07.729000,-31.0459401,-54.526588399999994,163.133,83.69,23.246000000000002,23.29,1.2802682839948496,8.949966096896034,15.384615384615383,1.22,True,57.69230769230769,19,0.33s,0.33
1582563607.7940001,2020-02-24 14:00:07.794000,-31.045944499999997,-54.5265759,163.099,83.95,23.32,23.25,1.289099070411103,10.239065167307137,15.384615384615383,1.22,True,57.69230769230769,23,0.39s,0.39
1582563607.859,2020-02-24 14:00:07.859000,-31.045948799999998,-54.526563499999995,163.088,83.99,23.331,23.32,1.2760847945070826,11.51514996181422,15.384615384615383,1.22,True,57.69230769230769,26,0.45s,0.45
1582563607.924,2020-02-24 14:00:07.924000,-31.0459532,-54.5265511,163.04500000000002,83.88,23.299,23.34,1.2802681344048141,12.795418096219034,15.384615384615383,1.22,True,57.69230769230769,30,0.52s,0.52
1582563607.989,2020-02-24 14:00:07.989000,-31.0459575,-54.526538699999996,163.02700000000002,83.74,23.26,23.3,1.2760846937173245,14.071502789936359,15.384615384615383,1.22,True,57.69230769230769,34,0.59s,0.59
1582563608.0540001,2020-02-24 14:00:08.054000,-31.045961899999998,-54.5265263,163.004,83.78,23.271,23.26,1.280268034676918,15.351770824613277,15.384615384615383,1.22,True,57.69230769230769,38,0.65s,0.65
1582563608.119,2020-02-24 14:00:08.119000,-31.0459663,-54.5265138,162.98,84.01,23.337,23.28,1.2890988221622761,16.640869646775553,15.384615384615383,1.22,True,57.69230769230769,41,0.71s,0.71
1582563608.184,2020-02-24 14:00:08.184000,-31.045970699999998,-54.5265014,162.976,83.9,23.306,23.34,1.2802679356611468,17.9211375824367,15.384615384615383,1.22,True,57.69230769230769,45,0.78s,0.78
1582563608.249,2020-02-24 14:00:08.249000,-31.045975,-54.526489,162.968,83.86,23.295,23.31,1.2760844928493316,19.19722207528603,15.384615384615383,1.22,True,57.69230769230769,49,0.85s,0.85
1582563608.3140001,2020-02-24 14:00:08.314000,-31.0459794,-54.526476599999995,162.963,83.88,23.301000000000002,23.3,1.2802678366381135,20.477489911924145,15.384615384615383,1.22,True,57.69230769230769,53,0.91s,0.91
1582563608.379,2020-02-24 14:00:08.379000,-31.0459838,-54.5264643,162.95000000000002,83.73,23.258,23.3,1.271447287861315,21.74893719978546,15.384615384615383,1.22,True,57.69230769230769,56,0.97s,0.97
1582563608.444,2020-02-24 14:00:08.444000,-31.0459882,-54.5264519,162.925,83.78,23.271,23.26,1.280267736210502,23.02920493599596,15.384615384615383,1.22,True,57.69230769230769,59,1.04s,1.04
1582563608.509,2020-02-24 14:00:08.509000,-31.045992599999998,-54.5264394,162.912,83.85,23.292,23.27,1.2890985169974618,24.318303452993423,15.384615384615383,1.22,True,57.69230769230769,63,1.11s,1.11
1582563608.5740001,2020-02-24 14:00:08.574000,-31.046001399999998,-54.5264147,162.874,83.75,23.263,23.3,2.5517121145066786,26.8700155675001,15.384615384615383,1.22,True,57.69230769230769,67,1.17s,1.17
1582563608.639,2020-02-24 14:00:08.639000,-31.0460057,-54.5264023,162.86,83.81,23.28,23.27,1.2760841409841877,28.14609970848429,15.384615384615383,1.22,True,57.69230769230769,70,1.23s,1.23
1582563608.704,2020-02-24 14:00:08.704000,-31.0460101,-54.5263898,162.828,83.94,23.316,23.28,1.2890983168487016,29.43519802533299,15.384615384615383,1.22,True,57.69230769230769,74,1.30s,1.3
1582563608.769,2020-02-24 14:00:08.769000,-31.0460145,-54.526377399999994,162.816,83.93,23.315,23.32,1.2802674356253583,30.71546546095835,15.384615384615383,1.22,True,57.69230769230769,78,1.37s,1.37
1582563608.834,2020-02-24 14:00:08.834000,-31.0460188,-54.5263651,162.794,83.61,23.224,23.32,1.267234378695174,31.982699839653524,15.384615384615383,1.22,True,57.69230769230769,82,1.43s,1.43
1582563608.899,2020-02-24 14:00:08.899000,-31.0460231,-54.5263527,162.767,83.52,23.201,23.23,1.2760839422290127,33.258783781882535,15.384615384615383,1.22,True,57.69230769230769,85,1.49s,1.49
1582563608.964,2020-02-24 14:00:08.964000,-31.0460274,-54.526340299999994,162.746,83.47,23.186,23.2,1.276083893773237,34.534867675655775,15.384615384615383,1.22,True,57.69230769230769,89,1.56s,1.56
1582563609.029,2020-02-24 14:00:09.029000,-31.0460319,-54.5263279,162.74,83.72,23.256,23.19,1.2845327044220667,35.819400380077845,15.384615384615383,1.22,True,57.69230769230769,93,1.62s,1.62
1582563609.094,2020-02-24 14:00:09.094000,-31.046036299999997,-54.5263156,162.731,83.8,23.277,23.26,1.2714466944310523,37.0908470745089,15.384615384615383,1.22,True,57.69230769230769,97,1.69s,1.69
1582563609.159,2020-02-24 14:00:09.159000,-31.0460407,-54.5263031,162.725,83.96,23.323,23.28,1.2890979632318638,38.37994503774076,15.384615384615383,1.22,True,57.69230769230769,100,1.75s,1.75
1582563609.224,2020-02-24 14:00:09.224000,-31.046045,-54.5262908,162.726,83.65,23.237000000000002,23.330000000000002,1.2672340826769657,39.647179120417725,15.384615384615383,1.22,True,57.69230769230769,104,1.82s,1.82
1582563609.289,2020-02-24 14:00:09.289000,-31.0460493,-54.5262785,162.73,83.37,23.157,23.240000000000002,1.2672340349258473,40.914413155343574,15.384615384615383,1.22,True,57.69230769230769,108,1.88s,1.88
1582563609.354,2020-02-24 14:00:09.354000,-31.046058,-54.5262538,162.699,83.42,23.172,23.16,2.547492250990126,43.4619054063337,15.384615384615383,1.22,True,57.69230769230769,112,1.95s,1.95
1582563609.419,2020-02-24 14:00:09.419000,-31.0460623,-54.526241399999996,162.69400000000002,83.5,23.194,23.17,1.276083493798661,44.73798890013236,15.384615384615383,1.22,True,57.69230769230769,115,2.01s,2.01
1582563609.484,2020-02-24 14:00:09.484000,-31.046066699999997,-54.526229099999995,162.685,83.45,23.181,23.2,1.2714463510127938,46.00943525114515,17.307692307692307,1.22,True,57.69230769230769,118,2.08s,2.08
1582563609.5417778,2020-02-24 14:00:09.541778,-31.0460711,-54.5262168,162.67000000000002,83.37,23.157,23.18,1.271446300444501,47.28088155158965,17.307692307692307,1.22,True,57.69230769230769,121,2.14s,2.14
1582563609.5995555,2020-02-24 14:00:09.599555,-31.046079799999998,-54.5261922,162.657,83.12,23.088,23.16,2.53865922318384,49.81954077477349,17.307692307692307,1.22,True,57.69230769230769,125,2.20s,2.2
1582563609.6573334,2020-02-24 14:00:09.657333,-31.046084099999998,-54.526179899999995,162.636,82.98,23.049,23.09,1.2672336391664913,51.086774413939985,17.307692307692307,1.22,True,57.69230769230769,128,2.25s,2.25
1582563609.715111,2020-02-24 14:00:09.715111,-31.0460884,-54.5261676,162.626,83.0,23.056,23.05,1.2672335892960032,52.35400800323599,17.307692307692307,1.22,True,57.69230769230769,131,2.31s,2.31
1582563609.772889,2020-02-24 14:00:09.772889,-31.0460927,-54.5261554,162.626,83.09,23.080000000000002,23.06,1.258394113616774,53.61240211685276,17.307692307692307,1.22,True,57.69230769230769,135,2.37s,2.37
1582563609.8306665,2020-02-24 14:00:09.830667,-31.046097099999997,-54.5261431,162.615,82.96,23.045,23.080000000000002,1.2714460072441358,54.8838481240969,17.307692307692307,1.22,True,57.69230769230769,138,2.43s,2.43
1582563609.8884444,2020-02-24 14:00:09.888444,-31.046101399999998,-54.5261308,162.608,83.07,23.074,23.05,1.2672334425164196,56.15108156661332,17.307692307692307,1.22,True,57.69230769230769,141,2.48s,2.48
