tsmp,datetime,latitude,longitude,altitude,speed,speed2D,speed3D,dist_last_meas,distance,freq_gnss,gnss_DOP,gnss_fix,FPS,frame_idx,frame_time,frame_time_sec
1582558638.3128948,2020-02-24 12:37:18.312895,-30.828158,-55.352002799999994,199.598,0.22,0.061,0.04,0.009567508753971879,0.17235263134677956,18.26923076923077,1.53,True,57.69230769230769,84,1.48s,1.48
1582558638.5865788,2020-02-24 12:37:18.586579,-30.828158,-55.352002899999995,199.58100000000002,0.08,0.023,0.03,0.009567509433784304,0.18192014078056387,18.26923076923077,1.53,True,57.69230769230769,100,1.75s,1.75
1582558638.6413157,2020-02-24 12:37:18.641316,-30.828158,-55.352002999999996,199.596,0.06,0.017,0.04,0.009567509433784304,0.1914876502143482,18.26923076923077,1.53,True,57.69230769230769,103,1.81s,1.81
1582558638.7507894,2020-02-24 12:37:18.750789,-30.828158,-55.3520031,199.591,0.22,0.06,0.02,0.009567509433784304,0.2010551596481325,18.26923076923077,1.53,True,57.69230769230769,110,1.92s,1.92
1582558638.860263,2020-02-24 12:37:18.860263,-30.828157899999997,-55.3520032,199.591,0.09,0.026000000000000002,0.03,0.014644148480977929,0.21569930812911042,18.26923076923077,1.53,True,57.69230769230769,116,2.03s,2.03
1582558638.9727778,2020-02-24 12:37:18.972778,-30.828157899999997,-55.3520033,199.58100000000002,0.04,0.012,0.03,0.009567509443700427,0.22526681757281086,17.307692307692307,1.53,True,57.69230769230769,121,2.14s,2.14
1582558639.0883334,2020-02-24 12:37:19.088333,-30.828157899999997,-55.3520034,199.579,0.07,0.02,0.04,0.009567509443700427,0.2348343270165113,17.307692307692307,1.53,True,57.69230769230769,128,2.25s,2.25
1582558639.203889,2020-02-24 12:37:19.203889,-30.828157899999997,-55.352003499999995,199.598,0.1,0.028,0.05,0.009567508763888,0.2444018357803993,17.307692307692307,1.53,True,57.69230769230769,135,2.37s,2.37
1582558639.2616665,2020-02-24 12:37:19.261667,-30.828157899999997,-55.352003599999996,199.595,0.16,0.044,0.03,0.009567509443700427,0.25396934522409975,17.307692307692307,1.53,True,57.69230769230769,138,2.43s,2.43
1582558639.3772223,2020-02-24 12:37:19.377222,-30.828157899999997,-55.3520037,199.58,0.08,0.023,0.04,0.009567509443700427,0.2635368546678002,17.307692307692307,1.53,True,57.69230769230769,145,2.54s,2.54
1582558639.435,2020-02-24 12:37:19.435000,-30.8281578,-55.3520037,199.591,0.09,0.026000000000000002,0.04,0.011086651081743221,0.2746235057495434,17.307692307692307,1.53,True,57.69230769230769,148,2.60s,2.6
1582558639.4927778,2020-02-24 12:37:19.492778,-30.8281578,-55.3520038,199.585,0.12,0.033,0.04,0.00956750945361655,0.28419101520316,17.307692307692307,1.53,True,57.69230769230769,151,2.66s,2.66
1582558639.5505555,2020-02-24 12:37:19.550555,-30.8281578,-55.3520039,199.58700000000002,0.1,0.029,0.04,0.00956750945361655,0.29375852465677654,17.307692307692307,1.53,True,57.69230769230769,155,2.72s,2.72
1582558639.6083333,2020-02-24 12:37:19.608333,-30.8281577,-55.352004,199.589,0.18,0.049,0.04,0.014644148493848538,0.3084026731506251,17.307692307692307,1.53,True,57.69230769230769,158,2.77s,2.77
1582558639.666111,2020-02-24 12:37:19.666111,-30.8281578,-55.352004,199.583,0.11,0.031,0.05,0.011086651788672085,0.31948932493929716,17.307692307692307,1.53,True,57.69230769230769,161,2.83s,2.83
1582558639.7238889,2020-02-24 12:37:19.723889,-30.8281578,-55.352004099999995,199.591,0.13,0.036000000000000004,0.04,0.009567508773804124,0.3290568337131013,17.307692307692307,1.53,True,57.69230769230769,165,2.89s,2.89
1582558639.7816665,2020-02-24 12:37:19.781667,-30.8281578,-55.352004199999996,199.585,0.18,0.049,0.04,0.00956750945361655,0.33862434316671786,17.307692307692307,1.53,True,57.69230769230769,168,2.95s,2.95
1582558639.8972223,2020-02-24 12:37:19.897222,-30.8281578,-55.3520043,199.594,0.07,0.019,0.04,0.00956750945361655,0.3481918526203344,17.307692307692307,1.53,True,57.69230769230769,175,3.06s,3.06
1582558639.955,2020-02-24 12:37:19.955000,-30.8281577,-55.3520043,199.582,0.13,0.035,0.03,0.011086651788672085,0.3592785044090065,17.307692307692307,1.53,True,57.69230769230769,177,3.12s,3.12
1582558640.0127778,2020-02-24 12:37:20.012778,-30.8281578,-55.3520043,199.585,0.13,0.036000000000000004,0.04,0.011086651788672085,0.37036515619767857,17.307692307692307,1.53,True,57.69230769230769,180,3.18s,3.18
1582558640.0705554,2020-02-24 12:37:20.070555,-30.8281578,-55.3520044,199.58700000000002,0.11,0.03,0.04,0.00956750945361655,0.37993266565129513,17.307692307692307,1.53,True,57.69230769230769,184,3.24s,3.24
1582558640.186111,2020-02-24 12:37:20.186111,-30.8281577,-55.3520044,199.585,0.19,0.053,0.05,0.011086651788672085,0.3910193174399672,17.307692307692307,1.53,True,57.69230769230769,190,3.35s,3.35
1582558640.2438889,2020-02-24 12:37:20.243889,-30.8281577,-55.3520045,199.584,0.06,0.018000000000000002,0.06,0.009567509463532672,0.4005868269034999,17.307692307692307,1.53,True,57.69230769230769,194,3.41s,3.41
1582558640.4172223,2020-02-24 12:37:20.417222,-30.8281577,-55.3520046,199.567,0.11,0.031,0.07,0.009567509463532672,0.4101543363670326,17.307692307692307,1.53,True,57.69230769230769,204,3.58s,3.58
1582558640.475,2020-02-24 12:37:20.475000,-30.8281577,-55.352004699999995,199.562,0.31,0.085,0.05,0.009567508783720244,0.41972184515075284,17.307692307692307,1.53,True,57.69230769230769,207,3.64s,3.64
1582558640.5327778,2020-02-24 12:37:20.532778,-30.8281577,-55.352004799999996,199.56900000000002,0.12,0.034,0.09,0.009567509463532672,0.4292893546142855,17.307692307692307,1.53,True,57.69230769230769,210,3.70s,3.7
1582558640.5905554,2020-02-24 12:37:20.590555,-30.828157599999997,-55.352004699999995,199.549,0.13,0.035,0.05,0.014644148500283836,0.44393350311456936,17.307692307692307,1.53,True,57.69230769230769,214,3.76s,3.76
1582558640.6483333,2020-02-24 12:37:20.648333,-30.8281577,-55.352004799999996,199.548,0.06,0.017,0.06,0.014644148500283836,0.4585776516148532,17.307692307692307,1.53,True,57.69230769230769,217,3.81s,3.81
1582558640.7638888,2020-02-24 12:37:20.763889,-30.828157599999997,-55.352004799999996,199.55700000000002,0.12,0.033,0.05,0.011086651787981724,0.46966430340283494,17.307692307692307,1.53,True,57.69230769230769,224,3.93s,3.93
1582558640.9372222,2020-02-24 12:37:20.937222,-30.828157599999997,-55.3520049,199.562,0.07,0.02,0.04,0.009567509473448798,0.47923181287628375,17.307692307692307,1.53,True,57.69230769230769,234,4.10s,4.1
1582558640.9950001,2020-02-24 12:37:20.995000,-30.828157599999997,-55.352005,199.553,0.07,0.02,0.04,0.009567509473448798,0.48879932234973256,18.26923076923077,1.53,True,57.69230769230769,236,4.16s,4.16
1582558641.1592107,2020-02-24 12:37:21.159211,-30.828157599999997,-55.3520051,199.547,0.07,0.019,0.03,0.009567509473448798,0.49836683182318137,18.26923076923077,1.53,True,57.69230769230769,245,4.32s,4.32
1582558641.2139475,2020-02-24 12:37:21.213948,-30.8281575,-55.3520051,199.549,0.13,0.036000000000000004,0.04,0.0110866510803625,0.5094534829035439,18.26923076923077,1.53,True,57.69230769230769,249,4.38s,4.38
1582558641.2686844,2020-02-24 12:37:21.268684,-30.828157599999997,-55.3520051,199.546,0.04,0.011,0.05,0.0110866510803625,0.5205401339839064,18.26923076923077,1.53,True,57.69230769230769,252,4.43s,4.43
1582558641.378158,2020-02-24 12:37:21.378158,-30.828157599999997,-55.3520052,199.55,0.08,0.023,0.05,0.009567509473448798,0.5301076434573552,18.26923076923077,1.53,True,57.69230769230769,258,4.54s,4.54
1582558641.432895,2020-02-24 12:37:21.432895,-30.8281575,-55.352005299999995,199.54500000000002,0.15,0.042,0.04,0.014644147527808916,0.5447517909851641,18.26923076923077,1.53,True,57.69230769230769,261,4.60s,4.6
1582558641.4876318,2020-02-24 12:37:21.487632,-30.8281575,-55.352005399999996,199.538,0.35,0.098,0.05,0.009567509483364921,0.5543193004685291,18.26923076923077,1.53,True,57.69230769230769,264,4.65s,4.65
1582558641.5971055,2020-02-24 12:37:21.597106,-30.8281575,-55.352005299999995,199.525,0.19,0.053,0.04,0.009567509483364921,0.563886809951894,18.26923076923077,1.53,True,57.69230769230769,271,4.76s,4.76
1582558641.651842,2020-02-24 12:37:21.651842,-30.8281575,-55.352005399999996,199.536,0.17,0.046,0.07,0.009567509483364921,0.5734543194352589,18.26923076923077,1.53,True,57.69230769230769,274,4.82s,4.82
1582558641.7613158,2020-02-24 12:37:21.761316,-30.8281575,-55.3520055,199.519,0.1,0.027,0.05,0.009567509483364921,0.5830218289186239,18.26923076923077,1.53,True,57.69230769230769,280,4.93s,4.93
1582558641.9255264,2020-02-24 12:37:21.925526,-30.8281575,-55.3520056,199.523,0.09,0.026000000000000002,0.05,0.009567509483364921,0.5925893384019888,18.26923076923077,1.53,True,57.69230769230769,290,5.09s,5.09
1582558641.9802632,2020-02-24 12:37:21.980263,-30.8281574,-55.3520057,199.52,0.27,0.074,0.05,0.014644148513154442,0.6072334869151432,18.26923076923077,1.53,True,57.69230769230769,293,5.15s,5.15
1582558642.035,2020-02-24 12:37:22.035000,-30.8281574,-55.3520058,199.504,0.15,0.043000000000000003,0.08,0.009567509493281045,0.6168009964084242,16.346153846153847,1.53,True,57.69230769230769,295,5.20s,5.2
1582558642.0961766,2020-02-24 12:37:22.096177,-30.8281574,-55.3520057,199.504,0.23,0.064,0.07,0.009567509493281045,0.6263685059017052,16.346153846153847,1.53,True,57.69230769230769,299,5.26s,5.26
1582558642.2185295,2020-02-24 12:37:22.218529,-30.8281574,-55.3520058,199.514,0.05,0.014,0.07,0.009567509493281045,0.6359360153949862,16.346153846153847,1.53,True,57.69230769230769,306,5.38s,5.38
1582558642.279706,2020-02-24 12:37:22.279706,-30.828157299999997,-55.352005899999995,199.516,0.14,0.039,0.04,0.014644148075445671,0.6505801634704319,16.346153846153847,1.53,True,57.69230769230769,309,5.44s,5.44
1582558642.3408825,2020-02-24 12:37:22.340883,-30.8281574,-55.352005899999995,199.508,0.12,0.034,0.05,0.011086651789362448,0.6616668152597943,16.346153846153847,1.53,True,57.69230769230769,313,5.51s,5.51
1582558642.4020588,2020-02-24 12:37:22.402059,-30.8281574,-55.352005999999996,199.501,0.03,0.009000000000000001,0.05,0.009567509493281045,0.6712343247530753,16.346153846153847,1.53,True,57.69230769230769,316,5.57s,5.57
1582558642.524412,2020-02-24 12:37:22.524412,-30.828157299999997,-55.3520061,199.5,0.21,0.057,0.06,0.014644148519589745,0.685878473272665,16.346153846153847,1.53,True,57.69230769230769,323,5.69s,5.69
1582558642.6467648,2020-02-24 12:37:22.646765,-30.828157299999997,-55.3520062,199.495,0.05,0.015,0.06,0.009567509503197168,0.6954459827758622,16.346153846153847,1.53,True,57.69230769230769,330,5.81s,5.81
1582558642.7691178,2020-02-24 12:37:22.769118,-30.828157299999997,-55.3520063,199.50300000000001,0.06,0.017,0.06,0.009567509503197168,0.7050134922790594,16.346153846153847,1.53,True,57.69230769230769,337,5.93s,5.93
1582558642.8302941,2020-02-24 12:37:22.830294,-30.8281574,-55.3520063,199.496,0.18,0.049,0.04,0.011086651789362448,0.7161001440684218,16.346153846153847,1.53,True,57.69230769230769,341,6.00s,6.0
1582558642.8914707,2020-02-24 12:37:22.891471,-30.8281574,-55.3520064,199.50300000000001,0.25,0.07,0.06,0.009567509493281045,0.7256676535617028,16.346153846153847,1.53,True,57.69230769230769,344,6.06s,6.06
1582558643.0138235,2020-02-24 12:37:23.013824,-30.828157299999997,-55.3520064,199.492,0.09,0.025,0.04,0.011086651789362448,0.7367543053510652,16.346153846153847,1.53,True,57.69230769230769,351,6.18s,6.18
1582558643.075,2020-02-24 12:37:23.075000,-30.828157299999997,-55.352006499999995,199.485,0.11,0.031,0.05,0.009567508823384736,0.74632181417445,18.26923076923077,1.53,True,57.69230769230769,354,6.24s,6.24
1582558643.2392106,2020-02-24 12:37:23.239211,-30.828157299999997,-55.352006599999996,199.476,0.06,0.018000000000000002,0.04,0.009567509503197168,0.7558893236776472,18.26923076923077,1.53,True,57.69230769230769,363,6.40s,6.4
1582558643.4034212,2020-02-24 12:37:23.403421,-30.828157299999997,-55.3520067,199.46800000000002,0.1,0.027,0.04,0.009567509503197168,0.7654568331808443,18.26923076923077,1.53,True,57.69230769230769,373,6.57s,6.57
1582558643.5676317,2020-02-24 12:37:23.567632,-30.828157299999997,-55.3520068,199.45600000000002,0.06,0.017,0.06,0.009567509503197168,0.7750243426840415,18.26923076923077,1.53,True,57.69230769230769,382,6.73s,6.73
1582558643.6223686,2020-02-24 12:37:23.622369,-30.828157299999997,-55.3520067,199.453,0.13,0.037,0.04,0.009567509503197168,0.7845918521872387,18.26923076923077,1.53,True,57.69230769230769,386,6.79s,6.79
1582558643.6771054,2020-02-24 12:37:23.677105,-30.828157299999997,-55.3520068,199.445,0.06,0.018000000000000002,0.05,0.009567509503197168,0.7941593616904359,18.26923076923077,1.53,True,57.69230769230769,389,6.84s,6.84
1582558643.8960526,2020-02-24 12:37:23.896053,-30.8281574,-55.3520069,199.453,0.12,0.032,0.05,0.014644148519589745,0.8088035102100256,18.26923076923077,1.53,True,57.69230769230769,401,7.06s,7.06
1582558644.0055263,2020-02-24 12:37:24.005526,-30.828157299999997,-55.3520069,199.454,0.07,0.019,0.03,0.011086651789362448,0.819890161999388,18.26923076923077,1.53,True,57.69230769230769,408,7.17s,7.17
1582558644.0602632,2020-02-24 12:37:24.060263,-30.8281574,-55.3520069,199.463,0.17,0.048,0.03,0.011086651789362448,0.8309768137887504,18.26923076923077,1.53,True,57.69230769230769,411,7.23s,7.23
1582558644.115,2020-02-24 12:37:24.115000,-30.8281574,-55.352007,199.458,0.07,0.02,0.05,0.009567509493281045,0.8405443232820314,17.307692307692307,1.53,True,57.69230769230769,413,7.28s,7.28
1582558644.346111,2020-02-24 12:37:24.346111,-30.8281574,-55.352007099999994,199.459,0.09,0.026000000000000002,0.03,0.009567508813468616,0.8501118320955,17.307692307692307,1.53,True,57.69230769230769,426,7.51s,7.51
1582558644.5194445,2020-02-24 12:37:24.519444,-30.8281575,-55.352007099999994,199.43800000000002,0.24,0.067,0.04,0.011086651787291367,0.8611984838827914,17.307692307692307,1.53,True,57.69230769230769,436,7.68s,7.68
1582558644.5772223,2020-02-24 12:37:24.577222,-30.8281575,-55.352007199999996,199.44400000000002,0.13,0.036000000000000004,0.07,0.009567509483364921,0.8707659933661563,17.307692307692307,1.53,True,57.69230769230769,440,7.74s,7.74
1582558644.635,2020-02-24 12:37:24.635000,-30.8281574,-55.352007199999996,199.44400000000002,0.13,0.035,0.04,0.011086651787291367,0.8818526451534477,17.307692307692307,1.53,True,57.69230769230769,443,7.80s,7.8
1582558644.866111,2020-02-24 12:37:24.866111,-30.8281575,-55.3520073,199.433,0.1,0.028,0.02,0.014644148513154442,0.8964967936666022,17.307692307692307,1.53,True,57.69230769230769,456,8.03s,8.03
1582558644.923889,2020-02-24 12:37:24.923889,-30.8281574,-55.3520073,199.428,0.06,0.017,0.03,0.011086651787291367,0.9075834454538936,17.307692307692307,1.53,True,57.69230769230769,460,8.09s,8.09
1582558644.9816666,2020-02-24 12:37:24.981667,-30.8281575,-55.3520073,199.421,0.06,0.018000000000000002,0.02,0.011086651787291367,0.918670097241185,17.307692307692307,1.53,True,57.69230769230769,463,8.15s,8.15
1582558645.0394444,2020-02-24 12:37:25.039444,-30.8281575,-55.3520074,199.422,0.05,0.015,0.03,0.009567509483364921,0.9282376067245499,17.307692307692307,1.53,True,57.69230769230769,466,8.20s,8.2
1582558645.2127779,2020-02-24 12:37:25.212778,-30.8281575,-55.3520075,199.422,0.11,0.031,0.02,0.009567509483364921,0.9378051162079148,17.307692307692307,1.53,True,57.69230769230769,475,8.38s,8.38
1582558645.5016665,2020-02-24 12:37:25.501667,-30.8281575,-55.3520076,199.40800000000002,0.06,0.018000000000000002,0.04,0.009567509483364921,0.9473726256912798,17.307692307692307,1.53,True,57.69230769230769,492,8.67s,8.67
1582558645.6172223,2020-02-24 12:37:25.617222,-30.828157599999997,-55.3520076,199.405,0.13,0.037,0.01,0.0110866510803625,0.9584592767716423,17.307692307692307,1.53,True,57.69230769230769,499,8.78s,8.78
1582558645.675,2020-02-24 12:37:25.675000,-30.8281575,-55.352007699999994,199.4,0.01,0.003,0.04,0.014644147527808916,0.9731034242994513,17.307692307692307,1.53,True,57.69230769230769,502,8.84s,8.84
1582558645.7905555,2020-02-24 12:37:25.790555,-30.8281575,-55.3520076,199.382,0.15,0.042,0.05,0.00956750880355249,0.9826709331030038,17.307692307692307,1.53,True,57.69230769230769,509,8.96s,8.96
1582558645.8483334,2020-02-24 12:37:25.848333,-30.8281575,-55.352007699999994,199.382,0.1,0.027,0.05,0.00956750880355249,0.9922384419065563,17.307692307692307,1.53,True,57.69230769230769,512,9.01s,9.01
1582558645.963889,2020-02-24 12:37:25.963889,-30.8281575,-55.352007799999996,199.385,0.01,0.004,0.02,0.009567509483364921,1.0018059513899211,17.307692307692307,1.53,True,57.69230769230769,519,9.13s,9.13
1582558646.2497368,2020-02-24 12:37:26.249737,-30.8281575,-55.3520079,199.347,0.08,0.022,0.04,0.009567509483364921,1.011373460873286,18.26923076923077,1.53,True,57.69230769230769,534,9.41s,9.41
1582558646.4686842,2020-02-24 12:37:26.468684,-30.828157599999997,-55.3520079,199.338,0.12,0.033,0.05,0.0110866510803625,1.0224601119536485,18.26923076923077,1.53,True,57.69230769230769,547,9.63s,9.63
1582558646.523421,2020-02-24 12:37:26.523421,-30.8281575,-55.352008,199.353,0.04,0.01,0.05,0.014644147971953006,1.0371042599256015,18.26923076923077,1.53,True,57.69230769230769,550,9.69s,9.69
1582558646.578158,2020-02-24 12:37:26.578158,-30.828157599999997,-55.3520079,199.34300000000002,0.12,0.032,0.02,0.014644147971953006,1.0517484078975545,18.26923076923077,1.53,True,57.69230769230769,553,9.74s,9.74
1582558646.6328948,2020-02-24 12:37:26.632895,-30.828157599999997,-55.352008,199.334,0.04,0.01,0.04,0.009567509473448798,1.0613159173710034,18.26923076923077,1.53,True,57.69230769230769,556,9.80s,9.8
1582558646.6876316,2020-02-24 12:37:26.687632,-30.828157599999997,-55.3520079,199.315,0.1,0.028,0.03,0.009567509473448798,1.0708834268444523,18.26923076923077,1.53,True,57.69230769230769,559,9.85s,9.85
1582558646.7423685,2020-02-24 12:37:26.742368,-30.828157599999997,-55.352008,199.328,0.14,0.039,0.05,0.009567509473448798,1.0804509363179011,18.26923076923077,1.53,True,57.69230769230769,563,9.91s,9.91
1582558646.7971053,2020-02-24 12:37:26.797105,-30.8281575,-55.352008,199.33,0.14,0.039,0.05,0.0110866510803625,1.0915375873982636,18.26923076923077,1.53,True,57.69230769230769,566,9.96s,9.96
1582558646.851842,2020-02-24 12:37:26.851842,-30.828157599999997,-55.352008,199.316,0.06,0.017,0.05,0.0110866510803625,1.102624238478626,18.26923076923077,1.53,True,57.69230769230769,569,10.02s,10.02
1582558647.180263,2020-02-24 12:37:27.180263,-30.828157599999997,-55.3520081,199.304,0.13,0.037,0.05,0.009567509473448798,1.1121917479520749,18.26923076923077,1.53,True,57.69230769230769,588,10.35s,10.35
1582558647.2350001,2020-02-24 12:37:27.235000,-30.828157599999997,-55.352008,199.296,0.01,0.003,0.05,0.009567509473448798,1.1217592574255237,17.307692307692307,1.53,True,57.69230769230769,590,10.40s,10.4
1582558647.3505557,2020-02-24 12:37:27.350556,-30.8281577,-55.352008,199.291,0.18,0.05,0.08,0.011086651787981724,1.1328459092135055,17.307692307692307,1.53,True,57.69230769230769,597,10.52s,10.52
1582558647.4083335,2020-02-24 12:37:27.408334,-30.8281577,-55.3520079,199.293,0.26,0.07100000000000001,0.06,0.009567509463532672,1.142413418677038,17.307692307692307,1.53,True,57.69230769230769,600,10.57s,10.57
1582558647.4661112,2020-02-24 12:37:27.466111,-30.8281577,-55.352008,199.285,0.05,0.015,0.08,0.009567509463532672,1.1519809281405706,17.307692307692307,1.53,True,57.69230769230769,603,10.63s,10.63
1582558647.5816667,2020-02-24 12:37:27.581667,-30.828157599999997,-55.352008,199.262,0.12,0.034,0.06,0.011086651787981724,1.1630675799285524,17.307692307692307,1.53,True,57.69230769230769,610,10.75s,10.75
1582558647.6394446,2020-02-24 12:37:27.639445,-30.8281577,-55.352008,199.25300000000001,0.1,0.029,0.06,0.011086651787981724,1.174154231716534,17.307692307692307,1.53,True,57.69230769230769,613,10.80s,10.8
1582558647.755,2020-02-24 12:37:27.755000,-30.828157599999997,-55.3520081,199.27100000000002,0.18,0.051000000000000004,0.06,0.014644148500283836,1.1887983802168178,17.307692307692307,1.53,True,57.69230769230769,620,10.92s,10.92
1582558647.812778,2020-02-24 12:37:27.812778,-30.828157599999997,-55.352008,199.27100000000002,0.14,0.04,0.06,0.009567509473448798,1.1983658896902667,17.307692307692307,1.53,True,57.69230769230769,623,10.98s,10.98
1582558647.8705556,2020-02-24 12:37:27.870556,-30.8281577,-55.352008,199.25300000000001,0.18,0.049,0.05,0.011086651787981724,1.2094525414782484,17.307692307692307,1.53,True,57.69230769230769,627,11.04s,11.04
1582558647.9861112,2020-02-24 12:37:27.986111,-30.8281577,-55.3520081,199.25900000000001,0.12,0.032,0.06,0.009567509463532672,1.219020050941781,17.307692307692307,1.53,True,57.69230769230769,633,11.15s,11.15
1582558648.043889,2020-02-24 12:37:28.043889,-30.8281577,-55.352008,199.245,0.1,0.028,0.05,0.009567509463532672,1.2285875604053136,17.307692307692307,1.53,True,57.69230769230769,637,11.21s,11.21
1582558648.275,2020-02-24 12:37:28.275000,-30.8281577,-55.3520081,199.236,0.06,0.016,0.05,0.009567509463532672,1.2381550698688462,16.346153846153847,1.53,True,57.69230769230769,649,11.44s,11.44
1582558648.4585295,2020-02-24 12:37:28.458529,-30.8281577,-55.352008,199.21800000000002,0.15,0.041,0.04,0.009567509463532672,1.2477225793323787,16.346153846153847,1.53,True,57.69230769230769,660,11.62s,11.62
1582558648.519706,2020-02-24 12:37:28.519706,-30.8281577,-55.3520081,199.223,0.07,0.02,0.06,0.009567509463532672,1.2572900887959113,16.346153846153847,1.53,True,57.69230769230769,663,11.68s,11.68
1582558648.5808825,2020-02-24 12:37:28.580883,-30.8281577,-55.3520082,199.221,0.28,0.077,0.05,0.009567509463532672,1.2668575982594439,16.346153846153847,1.53,True,57.69230769230769,667,11.75s,11.75
1582558648.764412,2020-02-24 12:37:28.764412,-30.8281578,-55.3520081,199.215,0.17,0.046,0.04,0.014644148493848538,1.2815017467532923,16.346153846153847,1.53,True,57.69230769230769,677,11.93s,11.93
1582558648.8255882,2020-02-24 12:37:28.825588,-30.8281577,-55.3520082,199.219,0.11,0.03,0.06,0.014644148493848538,1.2961458952471407,16.346153846153847,1.53,True,57.69230769230769,681,11.99s,11.99
1582558648.8867648,2020-02-24 12:37:28.886765,-30.8281578,-55.3520082,199.214,0.15,0.041,0.05,0.011086651788672085,1.3072325470358128,16.346153846153847,1.53,True,57.69230769230769,684,12.05s,12.05
1582558649.1314707,2020-02-24 12:37:29.131471,-30.8281578,-55.352008299999994,199.205,0.06,0.016,0.05,0.009567508773804124,1.316800055809617,16.346153846153847,1.53,True,57.69230769230769,698,12.30s,12.3
1582558649.2538235,2020-02-24 12:37:29.253824,-30.8281578,-55.352008399999995,199.208,0.21,0.057,0.05,0.00956750945361655,1.3263675652632334,16.346153846153847,1.53,True,57.69230769230769,705,12.42s,12.42
1582558649.315,2020-02-24 12:37:29.315000,-30.8281578,-55.352008299999994,199.185,0.02,0.006,0.06,0.00956750945361655,1.33593507471685,18.26923076923077,1.53,True,57.69230769230769,708,12.48s,12.48
1582558649.4792106,2020-02-24 12:37:29.479211,-30.8281578,-55.352008399999995,199.18200000000002,0.11,0.03,0.04,0.00956750945361655,1.3455025841704664,18.26923076923077,1.53,True,57.69230769230769,717,12.64s,12.64
1582558649.5886843,2020-02-24 12:37:29.588684,-30.8281578,-55.352008299999994,199.179,0.22,0.061,0.03,0.00956750945361655,1.355070093624083,18.26923076923077,1.53,True,57.69230769230769,724,12.75s,12.75
1582558649.698158,2020-02-24 12:37:29.698158,-30.8281578,-55.352008399999995,199.168,0.12,0.032,0.05,0.00956750945361655,1.3646376030776994,18.26923076923077,1.53,True,57.69230769230769,730,12.86s,12.86
